Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2022-05-14,Bill & Ted Face the Music,2020,https://boxd.it/2Q1dxX,3,,,2022-05-13
2022-05-16,Pig,2021,https://boxd.it/2Qppcv,4.5,Yes,,2022-05-15
2022-05-20,Samurai I: Musashi Miyamoto,1954,https://boxd.it/2QZqIf,3.5,,,2022-05-19
2022-05-21,"Salò, or the 120 Days of Sodom",1975,https://boxd.it/2RaV8z,4.5,,,2022-05-20
2022-05-21,Barb & Star Go to Vista Del Mar,2021,https://boxd.it/2Rgr53,4,Yes,,2022-05-21
2022-05-22,Titane,2021,https://boxd.it/2Rs3yz,5,Yes,,2022-05-21
2022-05-23,"Paris, Texas",1984,https://boxd.it/2REdjD,4,,,2022-05-22
2022-05-23,Jackass 4.5,2022,https://boxd.it/2RHyTX,4,,,2022-05-22
2022-05-24,Chip 'n Dale: Rescue Rangers,2022,https://boxd.it/2RNQSF,2.5,,,2022-05-23
2022-05-25,Nick and Norah's Infinite Playlist,2008,https://boxd.it/2S05W7,3,,,2022-05-24
2022-05-26,RRR,2022,https://boxd.it/2SfbTj,4.5,,,2022-05-25
2022-05-27,Opening Night,1977,https://boxd.it/2SjOUN,3.5,,,2022-05-26
2022-05-28,Antichrist,2009,https://boxd.it/2Sugt1,3,,,2022-05-27
2022-05-29,Belle,2021,https://boxd.it/2SJU4v,3,,,2022-05-28
2022-05-30,The Eyes of Tammy Faye,2021,https://boxd.it/2SURdr,4,Yes,,2022-05-29
2022-05-31,The Bob's Burgers Movie,2022,https://boxd.it/2T7nkt,3.5,,,2022-05-30
2022-06-01,Jerrod Carmichael: Rothaniel,2022,https://boxd.it/2Tc3Rn,4,,,2022-05-31
2022-06-01,Bo Burnham: The Inside Outtakes,2022,https://boxd.it/2TcKKp,4,,,2022-05-31
2022-06-03,Norm Macdonald: Nothing Special,2022,https://boxd.it/2Tw8Dv,4,,,2022-06-02
2022-06-04,Bo Burnham: Inside,2021,https://boxd.it/2TFoAP,5,Yes,,2022-06-03
2022-06-04,Jerrod Carmichael: Rothaniel,2022,https://boxd.it/2TLhWB,4,Yes,,2022-06-03
2022-06-05,Crush,2022,https://boxd.it/2TUaKV,3.5,Yes,,2022-06-04
2022-06-05,As Tears Go By,1988,https://boxd.it/2TWwO5,3.5,,,2022-06-04
2022-06-06,Fire Island,2022,https://boxd.it/2U8ARV,3.5,,,2022-06-05
2022-06-07,Pygmalion,1938,https://boxd.it/2UkMgB,3,,,2022-06-06
2022-06-08,Stranger by the Lake,2013,https://boxd.it/2UqDxv,3.5,,,2022-06-07
2022-06-08,Shiva Baby,2020,https://boxd.it/2UtJw5,4.5,Yes,,2022-06-07
2022-06-09,Dating Amber,2020,https://boxd.it/2UFj5h,4,,,2022-06-08
2022-06-10,Petite Maman,2021,https://boxd.it/2UM7CR,4,,,2022-06-09
2022-06-11,Rafiki,2018,https://boxd.it/2UUI4X,4,,,2022-06-10
2022-06-11,Mission: Impossible,1996,https://boxd.it/2UXsTL,3,,,2022-06-10
2022-06-11,Bo Burnham: The Inside Outtakes,2022,https://boxd.it/2UYjBP,4,Yes,,2022-06-10
2022-06-12,Barbarella,1968,https://boxd.it/2VbkjN,4.5,Yes,,2022-06-11
2022-06-13,Hedwig and the Angry Inch,2001,https://boxd.it/2VnCD1,5,Yes,,2022-06-12
2022-06-14,Top Gun,1986,https://boxd.it/2VuGIN,3,,,2022-06-13
2022-06-14,Parade,1974,https://boxd.it/2VvPcX,3,,,2022-06-13
2022-06-15,Paterson,2016,https://boxd.it/2VKaoX,4.5,,,2022-06-14
2022-06-17,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/2W4mTX,4,,,2022-06-16
2022-06-18,Days of Being Wild,1990,https://boxd.it/2WgdJj,3.5,,,2022-06-17
2022-06-19,The Boss Baby,2017,https://boxd.it/2WsGtN,3.5,,,2022-06-18
2022-06-20,Possession,1981,https://boxd.it/2WG7CX,5,Yes,,2022-06-19
2022-06-21,The Lord of the Rings: The Two Towers,2002,https://boxd.it/2WT2ZN,4,,,2022-06-20
2022-06-22,Uncharted,2022,https://boxd.it/2X2rkj,2,,,2022-06-21
2022-06-23,Doctor Strange in the Multiverse of Madness,2022,https://boxd.it/2XcUYR,3,,,2022-06-22
2022-06-24,Samurai II: Duel at Ichijoji Temple,1955,https://boxd.it/2XpIBR,3,,,2022-06-23
2022-06-25,On the Count of Three,2021,https://boxd.it/2XwF6Z,4,,,2022-06-24
2022-06-25,Camp Rock 2: The Final Jam,2010,https://boxd.it/2XCrEl,4.5,Yes,,2022-06-24
2022-06-27,Jackass Forever,2022,https://boxd.it/2XSOSH,5,Yes,,2022-06-25
2022-06-27,The Great Muppet Caper,1981,https://boxd.it/2Y1GYP,4,,,2022-06-26
2022-06-30,Hustle,2022,https://boxd.it/2YvmIR,4,,,2022-06-29
2022-07-01,Windfall,2022,https://boxd.it/2YHERr,3,,,2022-06-30
2022-07-02,Sorry to Bother You,2018,https://boxd.it/2YTmHn,4,Yes,,2022-07-01
2022-07-03,Song for Rent,1969,https://boxd.it/2Z1Q7b,,,,2022-07-02
2022-07-03,Workers Leaving the Googleplex,2011,https://boxd.it/2Z25G1,,,,2022-07-02
2022-07-03,Dumping Core,1984,https://boxd.it/2Z28Zl,,,,2022-07-02
2022-07-03,Mad God,2021,https://boxd.it/2Z5B9p,5,,,2022-07-02
2022-07-03,Paddington,2014,https://boxd.it/2Z6w2b,5,Yes,,2022-07-02
2022-07-04,Greener Grass,2019,https://boxd.it/2ZiSyH,5,Yes,,2022-07-03
2022-07-05,Suicide Kale,2016,https://boxd.it/2Zvmrv,2,,,2022-07-04
2022-07-06,Anomalisa,2015,https://boxd.it/2ZBvVB,3,,,2022-07-05
2022-07-08,Walker,1987,https://boxd.it/301HN7,4.5,,,2022-07-07
2022-07-09,Dying of the Light,2014,https://boxd.it/30fSgV,1.5,,,2022-07-08
2022-07-10,Marcel the Shell with Shoes On,2010,https://boxd.it/30oCrB,,,,2022-07-09
2022-07-10,Paul Robeson: Tribute to an Artist,1979,https://boxd.it/30oT7D,3,,,2022-07-09
2022-07-10,Chungking Express,1994,https://boxd.it/30rsXD,4,,,2022-07-09
2022-07-10,Alan Resnick's Enterings,2022,https://boxd.it/30sYGL,,,,2022-07-09
2022-07-11,Moneyball,2011,https://boxd.it/30HSkz,3.5,,,2022-07-10
2022-07-12,Terminal USA,1993,https://boxd.it/30VxTh,4,,,2022-07-12
2022-07-14,Raising Arizona,1987,https://boxd.it/31fB8f,3.5,,,2022-07-13
2022-07-15,Dead Poets Society,1989,https://boxd.it/31oI69,3.5,,,2022-07-14
2022-07-16,Whiplash,2014,https://boxd.it/31DV4b,5,Yes,,2022-07-15
2022-07-19,Maudie,2016,https://boxd.it/32eRRR,3.5,,,2022-07-18
2022-07-19,Irreversible,2002,https://boxd.it/32hg0x,4.5,,,2022-07-18
2022-07-20,Pleasure,2021,https://boxd.it/32psL7,4,,,2022-07-19
2022-07-21,Bull Durham,1988,https://boxd.it/32FK9d,3.5,,,2022-07-20
2022-07-22,Switchblade Sisters,1975,https://boxd.it/32SD3X,4,,,2022-07-21
2022-07-23,A Scanner Darkly,2006,https://boxd.it/32XDE5,3,,,2022-07-22
2022-07-23,Z-O-M-B-I-E-S 3,2022,https://boxd.it/334gMJ,3,,,2022-07-22
2022-07-24,mother!,2017,https://boxd.it/33c8Xl,2.5,,,2022-07-23
2022-07-24,Barry Lyndon,1975,https://boxd.it/33imS7,5,Yes,,2022-07-23
2022-07-25,Dark,2017,https://boxd.it/33r22t,3,,,2022-07-24
2023-05-12,Dark,2017,https://boxd.it/4eGKfN,3,,,2022-07-24
2022-07-28,Lars and the Real Girl,2007,https://boxd.it/34pQZP,4.5,,,2022-07-27
2022-07-28,A Kid in King Arthur's Court,1995,https://boxd.it/34swvr,3,,,2022-07-27
2022-07-30,Army of Darkness,1992,https://boxd.it/34MSip,3,,,2022-07-29
2022-08-01,Easy A,2010,https://boxd.it/35eXoj,3.5,,,2022-07-31
2022-08-01,A League of Their Own,1992,https://boxd.it/35iVAv,4,,,2022-07-31
2022-08-02,Jerrod Carmichael: 8,2017,https://boxd.it/35qOID,4,,,2022-08-01
2022-08-02,Light Sleeper,1992,https://boxd.it/35shSp,3.5,,,2022-08-01
2022-08-02,Tour de Pharmacy,2017,https://boxd.it/35zOBP,3.5,,,2022-08-02
2022-08-04,Badlands,1973,https://boxd.it/35Reth,4,,,2022-08-03
2022-08-04,We're All Going to the World's Fair,2021,https://boxd.it/35VQ5P,4,Yes,,2022-08-03
2022-08-04,Hollister,2017,https://boxd.it/35WIHt,,,,2022-08-04
2022-08-05,Internships,2018,https://boxd.it/368NEN,,,,2022-08-05
2022-08-06,A Girl Walks Home Alone at Night,2014,https://boxd.it/36i3cX,4,,,2022-08-05
2022-08-07,John Wick,2014,https://boxd.it/36t1Ip,3,,,2022-08-06
2022-08-08,Thor: Ragnarok,2017,https://boxd.it/36N5z7,3.5,Yes,,2022-08-07
2022-08-09,1917,2019,https://boxd.it/36VbbL,4,,,2022-08-08
2022-08-09,Lightyear,2022,https://boxd.it/36ZchN,2.5,,,2022-08-08
2022-08-09,Before Sunset,2004,https://boxd.it/370G6x,5,Yes,,2022-08-08
2022-08-11,The Gray Man,2022,https://boxd.it/37lCWr,2.5,,,2022-08-10
2022-08-13,Prey,2022,https://boxd.it/37JVNV,3.5,,,2022-08-12
2022-08-13,Fallen Angels,1995,https://boxd.it/37OtIN,4.5,,,2022-08-12
2022-08-14,The Skeleton Twins,2014,https://boxd.it/37WDc9,3,,,2022-08-13
2022-08-15,8½,1963,https://boxd.it/38bBkZ,3,,,2022-08-14
2022-08-15,Thir13en Ghosts,2001,https://boxd.it/38fdmb,3,,,2022-08-14
2022-08-16,Nineteen Eighty-Four,1984,https://boxd.it/38qWCb,2.5,,,2022-08-15
2022-08-17,The Little Guy,2022,https://boxd.it/38AbO5,,,,2022-08-16
2022-08-17,Groot's Pursuit,2022,https://boxd.it/38AdIt,,,,2022-08-16
2022-08-17,Groot Takes a Bath,2022,https://boxd.it/38AjB9,,,,2022-08-16
2022-08-18,Popeye,1980,https://boxd.it/38M89n,4,,,2022-08-17
2022-08-18,Men,2022,https://boxd.it/38NgM5,1.5,,,2022-08-17
2022-08-19,The Brood,1979,https://boxd.it/38Z5hf,3,,,2022-08-18
2022-08-19,Pacific Rim,2013,https://boxd.it/393Siz,4,,,2022-08-18
2022-08-22,John Mulaney & The Sack Lunch Bunch,2019,https://boxd.it/39yZh1,4.5,Yes,,2022-08-20
2022-08-22,Drag Me to Hell,2009,https://boxd.it/39GbJP,3.5,,,2022-08-21
2022-08-23,Inglourious Basterds,2009,https://boxd.it/39ROVR,4.5,Yes,,2022-08-22
2022-08-24,Happy Birthday to Me,1981,https://boxd.it/3a3kMz,2.5,,,2022-08-23
2022-08-25,High Fidelity,2000,https://boxd.it/3a8USj,3,,,2022-08-24
2022-08-25,Death Becomes Her,1992,https://boxd.it/3adK7R,3.5,,,2022-08-24
2022-08-27,Apollo 10½: A Space Age Childhood,2022,https://boxd.it/3axhU1,3,,,2022-08-26
2022-08-27,You Again,2010,https://boxd.it/3aztkj,1,,,2022-08-26
2022-08-28,There's Something About Mary,1998,https://boxd.it/3aG4KZ,2,,,2022-08-27
2022-08-28,Baby Oopsie,2021,https://boxd.it/3aJeBp,3,,,2022-08-27
2022-08-28,Crimes of the Future,2022,https://boxd.it/3aO3jJ,4.5,,,2022-08-28
2022-08-29,Singin' in the Rain,1952,https://boxd.it/3aYDCn,4,,,2022-08-28
2022-08-29,What We Do in the Shadows,2014,https://boxd.it/3aZEuL,4,Yes,,2022-08-28
2022-08-30,Cyrano,2021,https://boxd.it/3bceWP,4,,,2022-08-29
2022-08-30,Stop Making Sense,1984,https://boxd.it/3bewWx,5,Yes,,2022-08-30
2022-08-31,Sid and Nancy,1986,https://boxd.it/3biSqB,4,,,2022-08-30
2022-08-31,Fake News And How To Evade It,2017,https://boxd.it/3bkFyr,,,,2022-08-30
2022-09-01,Hardcore,1979,https://boxd.it/3bA0RT,4,,,2022-09-01
2022-09-02,Patriotism,1966,https://boxd.it/3bDv4p,1,,,2022-09-01
2022-09-02,Killer Klowns from Outer Space,1988,https://boxd.it/3bJb3j,4,Yes,,2022-09-02
2022-09-03,PlayTime,1967,https://boxd.it/3bTqp5,4.5,Yes,,2022-09-03
2022-09-06,Anything's Possible,2022,https://boxd.it/3crdkf,3,,,2022-09-05
2022-09-07,Elvis,2022,https://boxd.it/3cDjJp,3,,,2022-09-06
2022-09-07,Night at the Museum,2006,https://boxd.it/3cGDs5,3,Yes,,2022-09-06
2022-09-09,Thor: Love and Thunder,2022,https://boxd.it/3cYuAF,1.5,,,2022-09-08
2022-09-09,Lux Æterna,2019,https://boxd.it/3d27VN,4,,,2022-09-08
2022-09-10,The Great Beauty,2013,https://boxd.it/3dc3NZ,4,,,2022-09-09
2022-09-11,The Lord of the Rings: The Return of the King,2003,https://boxd.it/3diUkN,4,,,2022-09-10
2022-09-11,Daughters of Darkness,1971,https://boxd.it/3dpMdN,3,,,2022-09-10
2022-09-12,Bloody Sunday,2002,https://boxd.it/3dD3tf,4.5,,,2022-09-11
2022-09-14,X,2022,https://boxd.it/3dXKRz,2.5,,,2022-09-13
2022-09-15,Affliction,1997,https://boxd.it/3e76uv,3.5,,,2022-09-14
2022-09-16,The Aviator,2004,https://boxd.it/3egXdb,3,,,2022-09-15
2022-09-17,House,1977,https://boxd.it/3esS93,5,Yes,,2022-09-16
2022-09-19,Do Revenge,2022,https://boxd.it/3eQoJX,2,,,2022-09-18
2022-09-21,Porco Rosso,1992,https://boxd.it/3fhrRp,4,,,2022-09-20
2022-09-22,Child's Play,1988,https://boxd.it/3frOnx,4,,,2022-09-21
2022-09-23,Until the End of the World,1991,https://boxd.it/3fzi6l,4,,,2022-09-22
2022-09-23,The Departed,2006,https://boxd.it/3fCblz,4.5,,,2022-09-22
2022-09-25,The Woman King,2022,https://boxd.it/3g0FXV,4,,,2022-09-24
2022-09-27,Child's Play 2,1990,https://boxd.it/3gsvbj,3.5,,,2022-09-26
2022-09-28,The Master of Disguise,2002,https://boxd.it/3gDxkf,0.5,Yes,,2022-09-27
2022-09-29,Anonymous Club,2021,https://boxd.it/3gPru3,4,,,2022-09-28
2022-10-02,Thingu,2012,https://boxd.it/3hncgN,4.5,,,2022-10-01
2022-10-02,Stop Making Sense,1984,https://boxd.it/3hpkXf,5,Yes,,2022-10-01
2022-10-02,Pink Floyd: The Wall,1982,https://boxd.it/3hsalB,4.5,Yes,,2022-10-01
2022-10-02,Greener Grass,2019,https://boxd.it/3ht1d1,5,Yes,,2022-10-01
2022-10-02,Vampire's Kiss,1988,https://boxd.it/3hu8iT,5,Yes,,2022-10-02
2022-10-02,Cats,2019,https://boxd.it/3hvw2H,1.5,,,2022-10-02
2022-10-02,High School Musical,2006,https://boxd.it/3hwjrL,5,Yes,,2022-10-02
2022-10-03,My Best Friend's Exorcism,2022,https://boxd.it/3hGTdP,3,,,2022-10-02
2022-10-04,Child's Play 3,1991,https://boxd.it/3hU41B,3,,,2022-10-03
2022-10-05,His House,2020,https://boxd.it/3i2yVZ,3.5,,70mmpod,2022-10-04
2022-10-06,Trick 'r Treat,2007,https://boxd.it/3iipwN,5,Yes,,2022-10-05
2022-10-08,Marcel the Shell with Shoes On,2021,https://boxd.it/3iGcBj,4.5,,weekend-watchlist,2022-10-07
2022-10-08,Hocus Pocus 2,2022,https://boxd.it/3iHYvF,2.5,,,2022-10-07
2022-10-09,Dave Made a Maze,2017,https://boxd.it/3iRWdf,4,,,2022-10-08
2022-10-09,Bride of Chucky,1998,https://boxd.it/3iXz1x,4.5,,,2022-10-08
2022-10-10,Flux Gourmet,2022,https://boxd.it/3j5MvV,3,,,2022-10-09
2022-10-10,Videodrome,1983,https://boxd.it/3jcknN,5,Yes,,2022-10-09
2022-10-11,Seed of Chucky,2004,https://boxd.it/3jp7Gj,5,,,2022-10-10
2022-10-12,Werewolf by Night,2022,https://boxd.it/3jwz21,2.5,,,2022-10-11
2022-10-12,Curse of Chucky,2013,https://boxd.it/3jCnNL,3,,,2022-10-11
2022-10-13,Speak No Evil,2022,https://boxd.it/3jOUO7,2,,,2022-10-12
2022-10-14,Cult of Chucky,2017,https://boxd.it/3jYgSN,3,,,2022-10-13
2022-10-15,Multiple Maniacs,1970,https://boxd.it/3kczJ9,4,Yes,,2022-10-14
2022-10-16,The Stuff,1985,https://boxd.it/3ksvyD,3.5,Yes,,2022-10-15
2022-10-16,PG: Psycho Goreman,2020,https://boxd.it/3kszdf,4.5,Yes,,2022-10-15
2022-10-17,Over the Garden Wall,2014,https://boxd.it/3kHP9N,5,Yes,,2022-10-16
2022-10-19,Society,1989,https://boxd.it/3l5Q9n,3,,,2022-10-18
2022-10-19,Massacre of the Christians by the Chinese,1900,https://boxd.it/3l6TDx,,,,2022-10-18
2022-10-21,Hellboy,2004,https://boxd.it/3lvgs1,4,,,2022-10-20
2022-10-22,Halloween Kills,2021,https://boxd.it/3lDzhd,2,Yes,,2022-10-21
2022-10-22,Halloween Ends,2022,https://boxd.it/3lF3eb,3.5,,,2022-10-21
2022-10-23,Psycho,1960,https://boxd.it/3lS7s3,3,,,2022-10-22
2022-10-24,Cat People,1982,https://boxd.it/3m3hSn,3.5,,,2022-10-23
2022-10-24,The Red Balloon,1956,https://boxd.it/3m75pB,4,,,2022-10-23
2022-10-24,Get Out,2017,https://boxd.it/3m98NP,4,Yes,,2022-10-23
2022-10-25,Hellraiser,2022,https://boxd.it/3mnhkb,3,,,2022-10-24
2022-10-26,Dirtbag,2022,https://boxd.it/3mtWq7,,,,2022-10-25
2022-10-26,Barbarian,2022,https://boxd.it/3mwxxN,4,,,2022-10-25
2022-10-26,The Blair Witch Project,1999,https://boxd.it/3mxI95,2.5,,,2022-10-25
2022-10-26,Glorious,2022,https://boxd.it/3mzzZP,1.5,,,2022-10-25
2022-10-27,Basket Case,1982,https://boxd.it/3mGag5,3,,,2022-10-26
2022-10-27,Shivers,1975,https://boxd.it/3mM3tt,3.5,,,2022-10-26
2022-10-28,Bodies Bodies Bodies,2022,https://boxd.it/3mS9rP,2.5,,,2022-10-27
2022-10-28,Spirit Halloween: The Movie,2022,https://boxd.it/3mWGKt,1.5,,,2022-10-27
2022-10-29,Desperate Living,1977,https://boxd.it/3n66wZ,3.5,Yes,,2022-10-28
2022-10-29,The Black Phone,2021,https://boxd.it/3n8Cen,4,,,2022-10-28
2022-10-29,Resident Evil,2002,https://boxd.it/3naphx,2,,,2022-10-28
2022-10-30,Halloween,1978,https://boxd.it/3nhLJR,4,Yes,,2022-10-29
2022-10-30,Halloween II,1981,https://boxd.it/3nj3G9,3.5,,,2022-10-29
2022-10-30,Halloween III: Season of the Witch,1982,https://boxd.it/3nmpen,3.5,,,2022-10-29
2022-10-31,An American Werewolf in London,1981,https://boxd.it/3nFPnX,3.5,,,2022-10-30
2022-11-01,Coraline,2009,https://boxd.it/3nR5tT,4,,,2022-10-31
2022-11-01,Elvira: Mistress of the Dark,1988,https://boxd.it/3nUpoF,5,,,2022-10-31
2022-11-02,Child's Play,2019,https://boxd.it/3o27bT,3,,,2022-11-01
2022-11-02,Heathers: The Musical,2022,https://boxd.it/3o5i6V,4.5,,,2022-11-01
2022-11-02,See How They Run,2022,https://boxd.it/3o84od,3,,,2022-11-01
2022-11-03,The Lobster,2015,https://boxd.it/3olFlh,4.5,,,2022-11-02
2022-11-04,The Boondock Saints,1999,https://boxd.it/3otFml,4,,,2022-11-03
2022-11-06,Weird: The Al Yankovic Story,2022,https://boxd.it/3oXkyP,4,,,2022-11-05
2022-11-07,The Banshees of Inisherin,2022,https://boxd.it/3pagip,4.5,,,2022-11-06
2022-11-07,Eraserhead,1977,https://boxd.it/3pfCqb,4.5,Yes,,2022-11-06
2022-11-08,Perfect Blue,1997,https://boxd.it/3ptx01,4.5,,,2022-11-07
2022-11-09,The Outside,2022,https://boxd.it/3pBhvj,4,,,2022-11-08
2022-11-09,The Texas Chain Saw Massacre,1974,https://boxd.it/3pE9Iv,4,,,2022-11-08
2022-11-10,I Stand Alone,1998,https://boxd.it/3pPDS3,3.5,,,2022-11-09
2022-11-11,Nope,2022,https://boxd.it/3pVsDt,3,,,2022-11-10
2022-11-12,Whisper of the Heart,1995,https://boxd.it/3qduXr,4,,,2022-11-11
2022-11-13,Funny Games,2007,https://boxd.it/3qswhR,4.5,,,2022-11-12
2022-11-13,Cruising,1980,https://boxd.it/3quuKh,4,,,2022-11-12
2022-11-14,The Swell Season,2011,https://boxd.it/3qBv0N,3.5,,,2022-11-13
2022-11-14,Mothra vs. Godzilla,1964,https://boxd.it/3qGPiH,3.5,,,2022-11-13
2022-11-15,Mad God,2021,https://boxd.it/3qV43l,5,Yes,,2022-11-14
2022-11-16,Climax,2018,https://boxd.it/3r5Yxh,5,,,2022-11-15
2022-11-16,Dogtooth,2009,https://boxd.it/3r6ZM5,3,,,2022-11-15
2022-11-16,GoodFellas,1990,https://boxd.it/3r8Hrx,4,,,2022-11-16
2022-11-17,Big Trouble in Little China,1986,https://boxd.it/3reiH3,3.5,,,2022-11-16
2022-11-18,Hit the Road,2021,https://boxd.it/3roQK1,3.5,,,2022-11-17
2022-11-18,Triangle of Sadness,2022,https://boxd.it/3rtnTD,3.5,,,2022-11-17
2022-11-19,Bowling for Columbine,2002,https://boxd.it/3rFcZJ,4,,,2022-11-18
2022-11-19,Sonic the Hedgehog 2,2022,https://boxd.it/3rHdXD,1.5,,,2022-11-19
2022-11-20,Three Thousand Years of Longing,2022,https://boxd.it/3rP3nh,4,,,2022-11-19
2022-11-20,One Cut of the Dead,2017,https://boxd.it/3rVTLd,4,,,2022-11-20
2022-11-21,The Meyerowitz Stories (New and Selected),2017,https://boxd.it/3s8HdT,4.5,,,2022-11-20
2022-11-21,Disney Channel's Theme: A History Mystery,2022,https://boxd.it/3sb067,,,,2022-11-21
2022-11-22,Phantom Thread,2017,https://boxd.it/3sm9Z3,3.5,,,2022-11-21
2022-11-22,Nacho Libre,2006,https://boxd.it/3smXbx,3,,,2022-11-21
2022-11-25,Pee-wee's Big Adventure,1985,https://boxd.it/3sU46Z,3.5,,,2022-11-24
2022-11-26,Disenchanted,2022,https://boxd.it/3t1cYf,3,,,2022-11-25
2022-11-27,"Silent Night, Deadly Night",1984,https://boxd.it/3tkmpR,3,,,2022-11-26
2022-11-27,Don't Worry Darling,2022,https://boxd.it/3tlPVJ,2,,,2022-11-26
2022-11-28,Neptune Frost,2021,https://boxd.it/3tyK1H,3,,,2022-11-27
2022-11-28,Sorry We Missed You,2019,https://boxd.it/3tEMK7,5,Yes,,2022-11-27
2022-11-29,Emily the Criminal,2022,https://boxd.it/3tPhYp,4,,,2022-11-28
2022-12-01,"Girl, Interrupted",1999,https://boxd.it/3uclg3,3.5,,,2022-11-30
2022-12-02,The Holiday,2006,https://boxd.it/3un0Cp,4,,,2022-12-01
2022-12-03,Happy Together,1997,https://boxd.it/3uz9Nb,3,,,2022-12-02
2022-12-04,Basic Instinct,1992,https://boxd.it/3uPPX5,3,,,2022-12-04
2022-12-05,Norma Rae,1979,https://boxd.it/3uWaAj,4,,,2022-12-04
2022-12-05,Twice Upon a Christmas,2001,https://boxd.it/3v2EM7,1.5,,,2022-12-04
2022-12-05,The Viewing,2022,https://boxd.it/3v3kVv,3.5,,,2022-12-04
2022-12-08,Bros,2022,https://boxd.it/3vz4OR,3,,,2022-12-07
2022-12-08,Tokyo Godfathers,2003,https://boxd.it/3vD1v1,3.5,,,2022-12-07
2022-12-08,The Guardians of the Galaxy Holiday Special,2022,https://boxd.it/3vEnjj,2.5,,,2022-12-07
2022-12-11,Kiss Kiss Bang Bang,2005,https://boxd.it/3wddfL,4,,,2022-12-10
2022-12-12,Under the Skin,2013,https://boxd.it/3wonZB,4,,,2022-12-11
2022-12-12,Fanny and Alexander,1982,https://boxd.it/3wwtmB,4,,,2022-12-11
2022-12-13,Pearl,2022,https://boxd.it/3wFnql,2.5,,,2022-12-12
2022-12-15,American Gigolo,1980,https://boxd.it/3xaX85,4,,,2022-12-14
2022-12-16,Due Date,2010,https://boxd.it/3xnJNJ,1.5,,,2022-12-15
2022-12-17,Who Killed Santa? A Murderville Murder Mystery,2022,https://boxd.it/3xB5OP,3,,,2022-12-16
2022-12-19,Parallel Mothers,2021,https://boxd.it/3y38Tf,4,,,2022-12-18
2022-12-19,Deck the Halls,2006,https://boxd.it/3y8LXv,3,Yes,,2022-12-18
2022-12-20,Guillermo del Toro's Pinocchio,2022,https://boxd.it/3ypy8j,4,,,2022-12-19
2022-12-21,Buddies,1985,https://boxd.it/3yKoLn,5,,,2022-12-21
2022-12-22,The Whale,2022,https://boxd.it/3ySqI7,3,,,2022-12-21
2022-12-22,The Eternal Daughter,2022,https://boxd.it/3yYatH,3,,,2022-12-21
2022-12-23,Adult Swim Yule Log,2022,https://boxd.it/3z7T7z,3.5,,,2022-12-22
2022-12-23,Decision to Leave,2022,https://boxd.it/3zaTFx,4,,,2022-12-22
2022-12-24,Enter the Void,2009,https://boxd.it/3zpNuN,4.5,,,2022-12-23
2022-12-24,Glass Onion,2022,https://boxd.it/3zw5fD,4,,,2022-12-23
2022-12-24,The Actress,2021,https://boxd.it/3zyUUV,,,,2022-12-23
2022-12-25,Top Gun: Maverick,2022,https://boxd.it/3zNSgp,3.5,,,2022-12-24
2022-12-26,It's a Wonderful Life,1946,https://boxd.it/3A26jZ,4.5,,,2022-12-25
2022-12-26,The Gospel According to Matthew,1964,https://boxd.it/3A6C1B,3,,,2022-12-25
2022-12-26,The Worst Person in the World,2021,https://boxd.it/3AfdrH,3.5,,,2022-12-25
2022-12-26,Falling for Christmas,2022,https://boxd.it/3AhHMJ,1,,,2022-12-25
2022-12-29,Emmet Otter's Jug-Band Christmas,1977,https://boxd.it/3Bfbhf,5,Yes,,2022-12-25
2022-12-27,Vortex,2021,https://boxd.it/3AzUZH,4,,,2022-12-26
2022-12-27,TÁR,2022,https://boxd.it/3AEmaZ,4.5,,,2022-12-26
2022-12-28,History of the Occult,2020,https://boxd.it/3APGcX,3,,,2022-12-27
2022-12-30,Drive My Car,2021,https://boxd.it/3BBh0t,4,,,2022-12-29
2022-12-30,Night of the Coconut,2022,https://boxd.it/3BE1Dl,3,,,2022-12-29
2022-12-31,Avatar: The Way of Water,2022,https://boxd.it/3C7ub9,3,,70mmpod,2022-12-30
2022-12-31,Glass Onion,2022,https://boxd.it/3CfjwL,4,Yes,,2022-12-30
2023-01-01,"Lyle, Lyle, Crocodile",2022,https://boxd.it/3CxXrH,4,,,2022-12-31
2023-01-02,Bones and All,2022,https://boxd.it/3CT4Tl,4.5,,,2023-01-01
2023-01-02,Rear Window,1954,https://boxd.it/3CY0qJ,3.5,,,2023-01-01
2023-01-03,Shore Things,1996,https://boxd.it/3Diy0P,3,,,2023-01-02
2023-01-03,Ethnic Notions,1986,https://boxd.it/3DtQTv,4,,,2023-01-03
2023-01-04,Tongues Untied,1989,https://boxd.it/3DFEaH,4.5,,,2023-01-03
2023-01-04,The Alphabet,1969,https://boxd.it/3DGsS5,,,,2023-01-03
2023-01-04,Six Men Getting Sick,1967,https://boxd.it/3DGOu5,,,,2023-01-03
2023-01-04,Affirmations,1990,https://boxd.it/3DMTC1,,,,2023-01-03
2023-01-04,Anthem,1992,https://boxd.it/3DN8lJ,,,,2023-01-03
2023-01-04,Color Adjustment,1992,https://boxd.it/3DPNn1,4,,,2023-01-03
2023-01-04,No Regret,1993,https://boxd.it/3DR1gb,4,,,2023-01-03
2023-01-04,Black Is… Black Ain’t,1994,https://boxd.it/3DTDRN,4.5,,,2023-01-04
